timestamp(ms),AccelX,AccelY,AccelZ,AccelXExp,AccelYExp,AccelZExp,
"1701189348.907","1994","878","310","1974","867","283",
"1701189348.988","1865","765","540","1877","758","509",
"1701189349.068","1965","755","407","1944","757","409",
"1701189349.148","1888","766",,,,,
"1701189349.149",,,"-4","1877","769","24",
"1701189349.23","1468","923","26","1492","914","19",
"1701189349.31","1550","1098","-153","1539",,,
"1701189349.311",,,,,"1097","-147",
"1701189349.392","1758","1072","-500","1734","1085","-479",
"1701189349.47","1774","1033","-1125",,,,
"1701189349.471",,,,"1792","1031","-1091",
"1701189349.551","1838","1336","-989","1852",,,
"1701189349.552",,,,,"1323","-1005",
"1701189349.632","2416",,,,,,
"1701189349.633",,"1296","-173","2360","1286","-220",
"1701189349.714","2064","1079","100","2067","1082","89",
"1701189349.793","640","462","-294",,,,
"1701189349.794",,,,"706","482","-281",
"1701189349.874","1172",,,,,,
"1701189349.875",,"133","1290","1120","100","1162",
"1701189349.954","930",,,,,,
"1701189349.955",,"-77","1693","933","-65","1700",
"1701189350.035","124",,,,,,
"1701189350.036",,"-300","1975","125","-302","1960",
"1701189350.116","-102",,,,,,
"1701189350.117",,"-649","1806","-101","-641","1800",
"1701189350.197","-510","-672",,,,,
"1701189350.198",,,"2365","-480","-669","2347",
"1701189350.279","-618","-668","2477","-612","-678","2466",
"1701189350.358","356","-677","2173","320","-666","2188",
"1701189350.438","1259",,,,,,
"1701189350.439",,"-169","1796","1217","-199","1815",
"1701189350.519","1071",,,,,,
"1701189350.52",,"13","1746","1076","8","1734",
"1701189350.6","933","123","1789",,,,
"1701189350.601",,,,"935","113","1789",
"1701189350.681","1098",,,,,,
"1701189350.682",,"127","1458","1094","126","1482",
"1701189350.762","1498",,,,,,
"1701189350.763",,"342","1861","1472","324","1842",
"1701189350.844","980","62","1939","994","84","1957",
"1701189350.924","1036",,,,,,
"1701189350.925",,"-103","1857","1033","-96","1865",
"1701189351.005","1120",,,,,,
"1701189351.006",,"-134","1729","1115","-142","1716",
"1701189351.084","1056","-98","1613",,,,
"1701189351.085",,,,"1056","-104","1614",
"1701189351.165","1012",,,,,,
"1701189351.166",,"4","1673","1010","0","1667",
"1701189351.261","1135","31","1667","1123","22","1658",
"1701189351.326","1437","-55","1237","1413","-54","1241",
"1701189351.407","1645","223","1593","1630","211","1565",
"1701189351.487","1665",,,,,,
"1701189351.488",,"377","1548","1665","364","1536",
"1701189351.567","1804","304","802","1805","305","835",
"1701189351.648","1517","70","630","1518","81","628",
"1701189351.729","979","-340","1038","993","-307","1026",
"1701189351.809","1577",,,,,,
"1701189351.81",,"-562","1793","1566","-532","1767",
"1701189351.889","2719",,,,,,
"1701189351.89",,"-894","1968","2692","-882","1945",
"1701189351.971","1624","-115","1827","1693","-169","1809",
"1701189352.052","2874","896","1749","2799","853",,
"1701189352.053",,,,,,"1756",
"1701189352.132","3168",,,,,,
"1701189352.133",,"409","695","3155","438","747",
"1701189352.214","2512","-437","162","2537","-378","196",
"1701189352.296","2028","-567","-411","2035","-541","-363",
"1701189352.374","1566",,,,,,
"1701189352.375",,"-32","-721","1570","-49","-702",
"1701189352.455","378",,,,,,
"1701189352.456",,"185","-467","428","158","-510",
"1701189352.537","643","503","541","633","512","507",
"1701189352.619","1990","1244","1255","1935",,,
"1701189352.62",,,,,"1206","1272",
"1701189352.698","2100","697","990","2063","728","1013",
"1701189352.778","947",,,,,,
"1701189352.779",,"-3","1066","1014","2","1039",
"1701189352.86","1418","-521","1702","1395","-488","1681",
"1701189352.94","1920","-373","1512","1874","-390","1542",
"1701189353.021","995","-34","1482","1035","-55","1473",
"1701189353.102","331","764","1227","367","710","1217",
"1701189353.18","1041",,,,,,
"1701189353.181",,"454","965","1002","449","956",
"1701189353.261","2051",,,,,,
"1701189353.262",,"-224","1290","1997","-218","1254",
"1701189353.35","2348",,,,,,
"1701189353.351",,"-943","1368","2335","-898","1401",
"1701189353.424","1911","-901","1624","1933","-904","1629",
"1701189353.504","1806",,,,,,
"1701189353.505",,"-900","1532","1792","-896","1530",
"1701189353.583","1504",,,,,,
"1701189353.584",,"-793","1398","1510","-786","1412",
"1701189353.666","1083","-929","1241","1103","-919","1252",
"1701189353.747","1089","-834","1481","1088","-840","1474",
"1701189353.827","1283",,,,,,
"1701189353.828",,"-801","1665","1275","-808","1655",
"1701189353.907","1536","-460","1973","1522","-481","1955",
"1701189353.987","1522",,,,,,
"1701189353.988",,"-473","1586","1510","-481","1596",
"1701189354.068","1588",,,,,,
"1701189354.069",,"-412","1254","1574","-412","1258",
"1701189354.149","1196","-610","1025","1204","-605",,
"1701189354.15",,,,,,"1022",
"1701189354.229","945",,,,,,
"1701189354.23",,"-244","1361","973","-256","1349",
"1701189354.31","967",,,,,,
"1701189354.311",,"-251","1477","964","-236","1469",
"1701189354.391","784",,,,,,
"1701189354.392",,"-139","1512","791","-149","1505",
"1701189354.472","949","-2","1520","926","-2","1515",
"1701189354.553","1425","-228","1558","1380","-194","1549",
"1701189354.633","1048",,,,,,
"1701189354.634",,"-246","1337","1057","-233","1355",
"1701189354.712","667",,,,,,
"1701189354.713",,"-192","1549","682","-206","1544",
"1701189354.794","813","-244","1570","795","-235",,
"1701189354.795",,,,,,"1565",
"1701189354.874","618",,,,,,
"1701189354.875",,"-156","1802","627","-148","1805",
"1701189354.955","749",,,,,,
"1701189354.956",,"-154","2423","723","-140","2408",
"1701189355.037","188","-224","2108","197","-193","2136",
"1701189355.116","-80",,,,,,
"1701189355.117",,"-709","2358","-98","-667","2310",
"1701189355.197","-540",,,,,,
"1701189355.198",,"158","2694","-545","74","2656",
"1701189355.278","-237",,,,,,
"1701189355.279",,"-719","2164","-248","-691","2205",
"1701189355.36","-580","-1050","1969","-555","-1038","2001",
"1701189355.441","-1163","-290","1751","-1157","-349","1740",
"1701189355.522","-924","-456","1589","-923","-455","1597",
"1701189355.603","-903","-462","1652","-938","-446","1642",
"1701189355.683","-815",,,,,,
"1701189355.684",,"-284","1455","-825","-298","1454",
"1701189355.765","-295","477","268","-310","436",,
"1701189355.766",,,,,,"320",
"1701189355.845","-82","1357","337","-100","1341","332",
"1701189355.928","-1301","3409","1170","-1096","3339","1099",
"1701189356.009","-335","2762","745","-398","2714","773",
"1701189356.091","-178","2179","819","-176","2173","831",
"1701189356.169","-266","1877","858","-273","1883","848",
"1701189356.25","-225","1842","871","-230","1841","865",
"1701189356.329","-225","1840","871","-225","1839",,
"1701189356.33",,,,,,"865",
"1701189356.408","-225",,,,,,
"1701189356.409",,"1840","870","-225","1839","865",
"1701189356.489","-225","1841","874","-225","1839","866",
"1701189356.57","-225","1840","876","-225","1839","868",
"1701189356.652","-225","1840","874","-225","1839","869",
"1701189356.733","-225","1838","875","-223","1838","869",
"1701189356.813","-219","1836","873","-224","1833","868",
"1701189356.894","-210","1840","874","-221","1834","868",
"1701189356.988","-223","1840","871","-221","1834","868",
"1701189357.055","-224",,,,,,
"1701189357.056",,"1840","874","-221","1834","868",
"1701189357.135","-225","1838","871","-221","1834","868",
"1701189357.215","-225","1840","873","-221","1834","868",
"1701189357.294","-222","1841","872","-221","1834","868",
"1701189357.377","-225","1838","871","-221","1834",,
"1701189357.378",,,,,,"868",
"1701189357.458","-225","1839","872","-221","1834","868",
"1701189357.538","-225","1840","872","-221","1834","868",
"1701189357.619","-225","1840","872","-221","1834","868",
"1701189357.7","-225","1841","873","-221","1834","868",
"1701189357.779","-222","1839","870","-221","1834","868",
"1701189357.859","-225","1840","872","-221","1834",,
"1701189357.86",,,,,,"868",
"1701189357.938","-225","1837","871","-221","1834","868",
"1701189358.032","-225","1837","873","-221","1834","868",
"1701189358.1","-225","1839","872","-221","1834",,
"1701189358.101",,,,,,"868",
"1701189358.18","-225",,,,,,
"1701189358.181",,"1838","874","-221","1834","868",
"1701189358.26","-225",,,,,,
"1701189358.261",,"1839","871","-221","1834","868",
"1701189358.342","-225","1839","873","-221","1834","868",
"1701189358.421","-225","1838","874","-221","1834","868",
"1701189358.501","-225",,,,,,
"1701189358.502",,"1838","875","-221","1834","868",
"1701189358.582","-225","1839","873","-221","1834","868",
"1701189358.661","-225","1839","872","-221","1834","868",
"1701189358.744","-223","1839","874","-221","1834","868",
"1701189358.824","-225","1839","870",,,,
"1701189358.825",,,,"-221","1834","868",
"1701189358.905","-225","1840","870","-221","1834","868",
"1701189358.986","-225","1838","872","-221","1834","868",
"1701189359.075","-225","1839","874","-221",,,
"1701189359.076",,,,,"1834","868",
"1701189359.145","-225",,,,,,
"1701189359.146",,"1840","874","-221","1834","868",
"1701189359.225","-225","1840","873","-221","1834","868",
"1701189359.306","-225","1840","872","-221","1834","868",
"1701189359.386","-225","1840","871","-221","1834","868",
"1701189359.467","-225","1838","872","-221","1834","868",
"1701189359.548","-225","1839","874","-221",,,
"1701189359.549",,,,,"1834","868",
"1701189359.628","-214","1838","872","-221","1834","868",
"1701189359.709","-225","1840","873","-221","1834","868",
"1701189359.79","-225","1839","873","-221","1834","868",
"1701189359.869","-225","1838","876","-221","1834","868",
"1701189359.95","-225","1841","875","-221","1834","868",
"1701189360.03","-223",,,,,,
"1701189360.031",,"1841","872","-221","1836","867",
"1701189360.117","-210","1856","878","-216","1845","875",
"1701189360.194","-210","1844","872","-215","1839","867",
"1701189360.275","-210","1842","868","-215","1839","865",
"1701189360.356","-210","1843","870","-213","1839",,
"1701189360.357",,,,,,"865",
"1701189360.437","-210","1842","869","-213","1839","865",
"1701189360.516","-210","1843","870","-213","1839","865",
"1701189360.597","-210","1843","870","-213","1839","865",
"1701189360.677","-210",,,,,,
"1701189360.678",,"1843","871","-213","1839","865",
"1701189360.759","-210","1841","870","-213","1839","865",
"1701189360.84","-210","1841","868","-213","1839","865",
"1701189360.919","-210","1842","870","-213","1839","865",
"1701189361","-210","1842","870","-213","1839","865",
"1701189361.081","-210","1843","870","-213","1839","865",
"1701189361.168","-210","1841","871","-213","1839",,
"1701189361.169",,,,,,"865",
"1701189361.242","-210","1842","871","-213","1839","865",
"1701189361.323","-210","1842","870","-213","1839","865",
"1701189361.404","-210","1844","870","-213","1839","865",
"1701189361.485","-201","1843","869","-207","1838","864",
"1701189361.566","-212","1842","862","-216","1838","862",
"1701189361.645","-210","1843","868","-210","1836","866",
"1701189361.726","-210","1840","877",,,,
"1701189361.727",,,,"-214","1836","871",
"1701189361.807","-210","1824","823","-210","1824","829",
"1701189361.887","-244","1858","921","-245","1855","918",
"1701189361.968","-97","2139","888","-117","2107","876",
"1701189362.049","432","1821","375","374","1838","365",
"1701189362.131","299","2218",,,,,
"1701189362.132",,,"412","296","2273","408",
"1701189362.213","55","2292","132","95","2268","161",
"1701189362.291","315","1987","272","298","2010","255",
"1701189362.372","631","1882","251","593","1901","244",
"1701189362.453","-28","2014","263","0","2021","259",
"1701189362.534","0","2083","333","0","2071","328",
"1701189362.614","-153","2032","332","-142","2032","324",
"1701189362.695","-77","2030","384","-75","2032","384",
"1701189362.776","-30","1942","425","-30","1948","434",
"1701189362.857","7","2181","323",,,,
"1701189362.858",,,,"3","2174","323",
"1701189362.938","45","2020","302","38","2034","301",
"1701189363.019","46","1990","304","43","1982","298",
"1701189363.099","24","1828","272","22","1825","271",
"1701189363.18","21","2010","295","19","1995","287",
"1701189363.261","35","1997","302","32","1996","293",
"1701189363.342","31","1824","271","28","1832","269",
"1701189363.421","3","1773","260","1","1776","255",
"1701189363.502","31","1902","263","23","1883","256",
"1701189363.583","23","2004","270","19","1976","264",
"1701189363.662","0","1952","272","0","1955","270",
"1701189363.743","54","2184","324","46","2175","316",
"1701189363.822","41","2323","345","35","2310","339",
"1701189363.903","-9","2146","307","-13","2155","306",
"1701189363.982","0",,,,,,
"1701189363.983",,"2141","302","-2","2143","298",
"1701189364.063","44","1977","263","36",,,
"1701189364.064",,,,,"1976","260",
"1701189364.144","25","2047","263","22","2036","260",
"1701189364.226","35","2036","279","27","2036","274",
"1701189364.305","34","1960","279","27","1961","279",
"1701189364.386","40","2227",,,,,
"1701189364.387",,,"328","33","2204","320",
"1701189364.466","11","2221","330","8","2207",,
"1701189364.467",,,,,,"323",
"1701189364.547","5","1975","297","2","1981","291",
"1701189364.628","13","2038","276","6","2022","274",
"1701189364.707","6","1880","239","5","1891","239",
"1701189364.802","8",,,,,,
"1701189364.803",,"1932","243","5","1928","238",
"1701189364.869","13","2237","316","11","2220","307",
"1701189364.95","32","2231","331","28","2220","326",
"1701189365.031","36","1876","289","31","1893","291",
"1701189365.111","5","1810","275","0","1808","273",
"1701189365.191","0","2106","312","0","2092","305",
"1701189365.271","-1","1941","273","0","1946","270",
"1701189365.352","38","2391","291","32","2351","283",
"1701189365.431","8","2027","256","8","2041","255",
"1701189365.512","16","1778","239","9","1774","237",
"1701189365.593","13","2135","314","10","2113","306",
"1701189365.673","17","2473","357","9","2450","348",
"1701189365.752","22","2425",,,,,
"1701189365.753",,,"357","17","2426","352",
"1701189365.844","34","2045","285","28","2054","286",
"1701189365.914","27","2170","249","27","2161","248",
"1701189365.995","25","2504","299","21","2483","291",
"1701189366.074","0","2122","272","-3","2138","267",
"1701189366.155","0","1884",,,,,
"1701189366.156",,,"265","0","1890","262",
"1701189366.237","8","2168","324","5","2150","315",
"1701189366.317","0","2232","324","0","2227","320",
"1701189366.398","32","2075","298","24",,,
"1701189366.399",,,,,"2083","293",
"1701189366.48","35","2105","278","33","2084","273",
"1701189366.559","31","2082","265","30","2079","263",
"1701189366.64","15","2194","294","12","2189","288",
"1701189366.721","-15","2250","318","-16","2239","312",
"1701189366.8","0","2247","324","0","2262","322",
"1701189366.894","16","1891","274","9","1908","271",
"1701189366.962","1196","2071","385","1110","2039","360",
"1701189367.043","832","1953",,,,,
"1701189367.044",,,"200","855","1954","194",
"1701189367.125","702","1809","232","719","1799","233",
"1701189367.204","1113","1252","355","1166","1291","351",
"1701189367.285","1288","1644","392","1259",,,
"1701189367.286",,,,,"1657","402",
"1701189367.365","1843","1643","797","1776","1627","786",
"1701189367.446","1302","1495","534","1341","1488","526",
"1701189367.526","2310","1230","331","2258","1229","340",
"1701189367.607","1214","577","1156",,,,
"1701189367.608",,,,"1253","620","1089",
"1701189367.687","697","445","1306","707","445","1305",
"1701189367.766","408","618","1070","424","619","1073",
"1701189367.847","1305","1199","811",,,,
"1701189367.848",,,,"1226","1171","827",
"1701189367.929","2231","1386","626","2167","1370","629",
"1701189368.008","2560","806","941",,,,
"1701189368.009",,,,"2549","842","873",
"1701189368.089","2111","784","459","2097","775","502",
"1701189368.17","1655","1605","234","1655","1565","259",
"1701189368.249","2110","1560","-88","2081","1573","-99",
"1701189368.33","1724","678","87","1749",,,
"1701189368.331",,,,,"722","60",
"1701189368.412","1677","281","721","1670",,,
"1701189368.413",,,,,"281","683",
"1701189368.492","1622","1634","-608","1597","1581","-545",
"1701189368.574","1478","1536","460","1482","1545","433",
"1701189368.653","2033","1278","288","2027","1258","302",
"1701189368.734","1983","1094","202","1964",,,
"1701189368.735",,,,,"1083","211",
"1701189368.815","1482","858","-174","1515","862","-151",
"1701189368.896","1741","1080","632",,,,
"1701189368.897",,,,"1766","1070","526",
"1701189368.977","1979","1309","433","1970","1303","422",
"1701189369.058","1912","1086","159",,,,
"1701189369.059",,,,"1921","1095","157",
"1701189369.137","1871","86","13","1893","136","31",
"1701189369.221","1604","230","92","1623","219","83",
"1701189369.297","1745","548","124","1728",,,
"1701189369.298",,,,,"530","119",
"1701189369.378","1343","701","192","1384","689","185",
"1701189369.459","2645","1023","70","2568","1004",,
"1701189369.46",,,,,,"96",
"1701189369.54","1025","271","501","1191","324","472",
